update,framesToTrain,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,6144,961.5210945230565,6,0.0,0.0,0,0,0.0,0.0,0,0,1.796238010128339,0.1834081206470728,0.017475105414632708,0.026612036240597565,0.1958881077732922,0.0,0.0,0,0
update,framesToTrain,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,12288,971.812940310131,13,0.0,0.0,0,0,0.0,0.0,0,0,1.7957819898923237,0.1783769354224205,0.02537861152086407,0.005269029536672558,0.09893412780847473,0.0,0.0,0,0
3,18432,980.2437640216912,19,0.0,0.0,0,0,0.0,0.0,0,0,1.8580173899730046,0.1749453234175841,0.031217326099673908,0.0010646832330773275,0.03580417828614337,0.0,0.0,0,0
4,24576,961.6817750250573,25,0.0,0.0,0,0,0.0,0.0,0,0,1.8885323653618495,0.14462518567840257,0.02489341973947982,0.00044019947381457314,0.022626176437963077,0.0,0.0,0,0
5,30720,926.8888057308277,32,0.0,0.0,0.0,0.0,320.0,320.0,0.0,640.0,1.919681524236997,0.11704333095500867,0.030647372516493004,0.0005726712430866124,0.024565069816697652,0.0,0.0,0.0,0.0
