update,framesToTrain,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,4096,1927.097199013561,15,0.0,0.0,0,0,0.0,0.0,0,0,1.928436666727066,-0.09094575187191367,-0.01701846142532304,0.001676212668826338,0.028077523697429184,0.0,0.0,0,0
update,framesToTrain,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,8192,1989.8345302159485,17,0.033087499905377626,0.0999018625708194,0.0,0.4959999918937683,244.28125,20.19163560580222,140.0,250.0,1.9324489012360573,-0.060562948230654,-0.02716940746176988,0.0011244715969951358,0.019695198847080608,0.033087499905377626,0.0999018625708194,0.0,0.4959999918937683
3,12288,1961.256910857569,19,0.033087499905377626,0.0999018625708194,0.0,0.4959999918937683,244.28125,20.19163560580222,140.0,250.0,1.9409403130412102,-0.0525342954788357,-0.008809546678094193,3.799895512202056e-05,0.0033387780169333585,0.033087499905377626,0.0999018625708194,0.0,0.4959999918937683
4,16384,2013.3136575543022,21,0.020537499338388443,0.07954266582322213,0.0,0.3303999900817871,246.03125,15.371410912388622,186.0,250.0,1.9419154301285744,-0.036973275477066636,-0.016388255986385047,0.0005128969651195803,0.008366715589456624,0.020537499338388443,0.07954266582322213,0.0,0.3303999900817871
5,20480,2020.2664589468852,23,0.031224999576807022,0.12811830097661958,0.0,0.6687999963760376,243.0625,29.32568999614502,92.0,250.0,1.9423013553023338,-0.031179060460999608,-0.009263282408937812,0.0007969591083565319,0.009209534352307626,0.031224999576807022,0.12811830097661958,0.0,0.6687999963760376
6,24576,2008.377169090162,25,0.053537499625235796,0.1421573455763663,0.0,0.6687999963760376,239.46875,31.047327154483042,92.0,250.0,1.938535951077938,-0.01430364279076457,-0.010676985402824357,0.0006309226864686934,0.008043551362157501,0.053537499625235796,0.1421573455763663,0.0,0.6687999963760376
7,28672,1959.8261312977147,27,0.06827499950304627,0.19182060470029094,0.0,0.8812000155448914,235.375,45.297454398674546,33.0,250.0,1.9355022460222244,-0.009279108886403264,-0.008265471318736672,0.001160508922112058,0.016036617519858264,0.06827499950304627,0.19182060470029094,0.0,0.8812000155448914
8,32768,1918.9578375615513,29,0.062874999595806,0.18891663348425788,0.0,0.8812000155448914,236.875,45.1315784678533,33.0,250.0,1.9257596656680107,0.004077566340129124,-0.002501100532754208,0.0004983298540537362,0.011481954464237078,0.062874999595806,0.18891663348425788,0.0,0.8812000155448914
9,36864,1973.9969518865028,32,0.07173749967478216,0.1873691712571554,0.0,0.8776000142097473,235.28125,43.89706309580973,34.0,250.0,1.9335854426026344,0.004937505909765605,-0.007525067660026252,0.001538027045171475,0.015488749470421483,0.07173749967478216,0.1873691712571554,0.0,0.8776000142097473
10,40960,2059.8993044489607,34,0.11435000039637089,0.24363888908092154,0.0,0.8776000142097473,224.3125,57.736165821346326,34.0,250.0,1.9303730130195618,0.017080494726542383,-0.007739610766293481,0.0015572665688523557,0.020925848730289735,0.11435000039637089,0.24363888908092154,0.0,0.8776000142097473
11,45056,2060.948540674173,36,0.22110000252723694,0.29745899239707796,0.0,0.8343999981880188,199.0,69.82567579336416,46.0,250.0,1.9139310792088509,0.045159060042351484,-0.019080414378549904,0.004140442571952008,0.035614164682146204,0.22110000252723694,0.29745899239707796,0.0,0.8343999981880188
12,49152,2042.4207582859847,38,0.36828750162385404,0.3153764454022543,0.0,0.9315999746322632,168.53125,79.98983700094344,19.0,250.0,1.8830852508544922,0.08521465072408319,-0.020733741694130003,0.008117237855913118,0.061289118274005905,0.36828750162385404,0.3153764454022543,0.0,0.9315999746322632
13,53248,2027.2796489546215,40,0.47954999981448054,0.3372656617843834,0.0,0.9387999773025513,137.625,84.09174677101196,17.0,250.0,1.8679416701197624,0.08732972852885723,-0.03283650416415185,0.008555081090889871,0.0569574250074692,0.47954999981448054,0.3372656617843834,0.0,0.9387999773025513
14,57344,2035.8266969775682,42,0.558324326534529,0.3306212718855891,0.0,0.9387999773025513,117.43243243243244,83.20295620415358,17.0,250.0,1.8468114659190178,0.1436510900966823,-0.04547056066803634,0.011083263671025634,0.06863271210885499,0.558324326534529,0.3306212718855891,0.0,0.9387999773025513
15,61440,2055.7506573246965,44,0.6471916654457649,0.2815553283775896,0.0,0.9351999759674072,95.6875,73.09872213030357,18.0,250.0,1.7892033755779266,0.2553604645654559,-0.07411612081341445,0.017974358634091914,0.12793317747807414,0.6471916654457649,0.2815553283775896,0.0,0.9351999759674072
16,65536,2047.527208780836,46,0.721879995862643,0.22295998191278424,0.0,0.9603999853134155,75.86666666666666,57.5793558684206,11.0,250.0,1.7118490859866142,0.3495289981365204,-0.060711285565048456,0.015885951987002045,0.10759730586394525,0.721879995862643,0.22295998191278424,0.0,0.9603999853134155
17,69632,2040.3974677025662,48,0.7885095258908612,0.17273943307342118,0.0,0.9567999839782715,58.416666666666664,46.546752823507454,12.0,250.0,1.666450209915638,0.44904277473688126,-0.0921911345794797,0.015307088557165116,0.10708156193203144,0.7885095258908612,0.17273943307342118,0.0,0.9567999839782715
18,73728,2024.2605806420065,50,0.8709950387970475,0.08480891553206332,0.557200014591217,0.9711999893188477,35.83471074380165,23.558033532631608,8.0,123.0,1.5190930664539337,0.5813894681632519,-0.12591186491772532,0.013403525634203106,0.13290978836460393,0.8709950387970475,0.08480891553206332,0.557200014591217,0.9711999893188477
19,77824,1933.4661092209592,52,0.9022993350660564,0.04895571621508209,0.7192000150680542,0.9711999893188477,27.13907284768212,13.59881166170733,8.0,78.0,1.4122773185372353,0.6945842690765858,-0.09255966916680336,0.008349464129423723,0.10310021769503588,0.9022993350660564,0.04895571621508209,0.7192000150680542,0.9711999893188477
20,81920,2004.456412366727,54,0.912386736158508,0.05623916499155098,0.34119999408721924,0.9711999893188477,24.337016574585636,15.621992216837445,8.0,183.0,1.3506156355142593,0.7597274109721184,-0.07328382739797235,0.004749154351884499,0.0977297818264422,0.912386736158508,0.05623916499155098,0.34119999408721924,0.9711999893188477
21,86016,1984.0380938214644,56,0.9280516653540032,0.028001923052339138,0.8091999888420105,0.9747999906539917,19.985645933014354,7.778315132807269,7.0,53.0,1.317844197154045,0.8203703537583351,-0.03784482507035136,0.0023035710910335183,0.060952328051198296,0.9280516653540032,0.028001923052339138,0.8091999888420105,0.9747999906539917
22,90112,2003.4627264466558,58,0.92854974363825,0.028459104307014364,0.8199999928474426,0.9711999893188477,19.84729064039409,7.905309685951531,8.0,50.0,1.2971786186099052,0.826006717979908,-0.012114505603676662,0.0019581777742132545,0.04084665055091409,0.92854974363825,0.028459104307014364,0.8199999928474426,0.9711999893188477
23,94208,2010.3583606912268,60,0.9340675920947616,0.024644482080902592,0.7228000164031982,0.9711999893188477,18.314553990610328,6.845691864343962,8.0,77.0,1.2918564677238464,0.8360696993768215,-0.0003279698394180741,0.001742669875966385,0.04583688652635946,0.9340675920947616,0.024644482080902592,0.7228000164031982,0.9711999893188477
24,98304,1943.080999384611,62,0.929517745414627,0.06833149612147779,0.0,0.9711999893188477,19.44859813084112,17.22893330692809,8.0,250.0,1.26863581687212,0.8304068557918072,-0.004184591380180791,0.0025596903287805617,0.047278467792741155,0.929517745414627,0.06833149612147779,0.0,0.9711999893188477
25,102400,1868.2031559172035,64,0.9326008527309864,0.0657920062906353,0.0,0.9711999893188477,18.6017316017316,16.58369293795655,8.0,250.0,1.291842870414257,0.8484568521380424,0.0024612339275336126,0.0021570880489889532,0.047567127141171554,0.9326008527309864,0.0657920062906353,0.0,0.9711999893188477
26,106496,1981.6417812626846,66,0.9318311813227628,0.0224596274836053,0.8055999875068665,0.9747999906539917,18.93577981651376,6.238788445893975,7.0,54.0,1.3560028821229935,0.8428425379097462,0.005357916321372613,0.0011162773989781272,0.040852767713278934,0.9318311813227628,0.0224596274836053,0.8055999875068665,0.9747999906539917
27,110592,1967.831909679722,69,0.9297307609365537,0.024991336238949734,0.8307999968528748,0.9711999893188477,19.51923076923077,6.942041333053448,8.0,47.0,1.317188173532486,0.8342261984944344,0.0007433301980199758,0.001209580477734562,0.0308408541828883,0.9297307609365537,0.024991336238949734,0.8307999968528748,0.9711999893188477
28,114688,2012.3231937475541,71,0.93247925191431,0.022451483581753383,0.8668000102043152,0.9711999893188477,18.755760368663594,6.236526601657039,8.0,37.0,1.2948727309703827,0.8405073396861553,-0.004857628038735129,0.001065687301888829,0.027292770427792643,0.93247925191431,0.022451483581753383,0.8668000102043152,0.9711999893188477
29,118784,2001.516082385732,73,0.9355631468065998,0.023859064847576446,0.8416000008583069,0.9711999893188477,17.899122807017545,6.6275209783335844,8.0,44.0,1.2811801582574844,0.8447426445782185,-0.005608104322163854,0.0012047711752529722,0.03030600634665152,0.9355631468065998,0.023859064847576446,0.8416000008583069,0.9711999893188477
30,122880,1985.9639580632427,75,0.9344499892106762,0.026351792056696518,0.7372000217437744,0.9747999906539917,18.208333333333332,7.319945165246952,7.0,73.0,1.3145352825522423,0.8297876566648483,0.0064513646211707965,0.0019267755196779035,0.04971731714608234,0.9344499892106762,0.026351792056696518,0.7372000217437744,0.9747999906539917
31,126976,1980.6829123869716,77,0.9309804540733958,0.04316274400568375,0.4275999963283539,0.9711999893188477,19.172093023255815,11.989653011667345,8.0,159.0,1.391753889620304,0.8341903425753117,0.008301556517835706,0.0014294269276433624,0.0424008369606584,0.9309804540733958,0.04316274400568375,0.4275999963283539,0.9711999893188477
